,level_1_description,eo_main_class_id,eo_main_class_descr,eo_class_code,eo_class_description,constr_type,eo_model_id,eo_model_name,head_eo_model_id,head_eo_model_descr,component_class_id,component_class_descr,eo_description,eo_code,teh_mesto,teh_mesto_description,level_upper,sap_operation_status,operation_start_date,operation_finish_date,strategy_id,head_type,interval_between_overhaul
4034,Олимпиадинский ГОК,E05_01,Бульдозеры колесные,no_data,no_data,960010739,0,no_data,17,Бульдозер К-703МА,1.0,ДВС,Двигатель внутр.сгорания №АО384381,100000045096,11-RUD-CGTR-SETT-UDOT-BZ01,Бульдозер колесный №14,11-RUD-CGTR-SETT-UDOT-BLDZ,,2010-08-30,2030-01-01,0,component,15000.0
4038,Олимпиадинский ГОК,E05_01,Бульдозеры колесные,no_data,no_data,960010739,0,no_data,17,Бульдозер К-703МА,1.0,ДВС,Двигатель внутр.сгорания №АО387534,100000045152,11-RUD-CGTR-SETT-UDOT-BZ02,Бульдозер колесный №15,11-RUD-CGTR-SETT-UDOT-BLDZ,,2010-08-10,2030-01-01,0,component,15000.0
4042,Олимпиадинский ГОК,E05_01,Бульдозеры колесные,S01,Узлы. ДВС,960003554,0,no_data,34,Бульдозер WD600-6,1.0,ДВС,Двигатель внутр.сгорания №514549,100000045143,11-RUD-CGTR-SETT-UDOT-BZ03,Бульдозер колесный №207,11-RUD-CGTR-SETT-UDOT-BLDZ,,2017-09-01,2030-01-01,0,component,15000.0
4064,Олимпиадинский ГОК,E05_01,Бульдозеры колесные,no_data,no_data,960003554,0,no_data,34,Бульдозер WD600-6,1.0,ДВС,Двигатель внутр.сгорания №514838,100000045149,11-RUD-CGTR-SETT-UDOT-BZ07,Бульдозер колесный №3215,11-RUD-CGTR-SETT-UDOT-BLDZ,,2018-05-21,2030-01-01,0,component,15000.0
4069,Олимпиадинский ГОК,E05_01,Бульдозеры колесные,no_data,no_data,960003554,0,no_data,35,Бульдозер WD600-7,1.0,ДВС,Двигатель внутр.сгорания,100000056452,11-RUD-CGTR-SETT-UDOT-BZ08,Бульдозер колесный №3220,11-RUD-CGTR-SETT-UDOT-BLDZ,,2021-01-01,2030-01-01,0,component,15000.0
4073,Олимпиадинский ГОК,E05_01,Бульдозеры колесные,no_data,no_data,960003554,0,no_data,36,Бульдозер WD600-8,1.0,ДВС,Двигатель внутр.сгорания,100000044962,11-RUD-CGTR-SETT-UDOT-BZ09,Бульдозер колесный №3221,11-RUD-CGTR-SETT-UDOT-BLDZ,,2020-03-01,2030-01-01,0,component,15000.0
4078,Олимпиадинский ГОК,E05_01,Бульдозеры колесные,no_data,no_data,960003554,0,no_data,37,Бульдозер WD600-9,1.0,ДВС,Двигатель внутр.сгорания,100000044959,11-RUD-CGTR-SETT-UDOT-BZ10,Бульдозер колесный №3222,11-RUD-CGTR-SETT-UDOT-BLDZ,,2020-03-01,2030-01-01,0,component,15000.0
4085,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960010730,0,no_data,19,Бульдозер Т-11,1.0,ДВС,Двигатель внутр.сгорания,100000044936,11-RUD-CGTR-SETT-UDOT-BZ11,Бульдозер гусеничный №3401,11-RUD-CGTR-SETT-UDOT-BLDZ,,2019-08-01,2030-01-01,0,component,15000.0
4087,Олимпиадинский ГОК,E05_01,Бульдозеры колесные,no_data,no_data,960010739,0,no_data,17,Бульдозер К-703МА,1.0,ДВС,Двигатель внутр.сгорания №К0649087,100000044926,11-RUD-CGTR-SETT-UDOT-BZ12,Бульдозер колесный №3808,11-RUD-CGTR-SETT-UDOT-BLDZ,,2019-07-25,2030-01-01,0,component,15000.0
4094,Олимпиадинский ГОК,E05_01,Бульдозеры колесные,no_data,no_data,960002668,0,no_data,17,Бульдозер К-703МА,1.0,ДВС,Двигатель внутр.сгорания ЯМЗ-238НД3 СБ,100000077563,11-RUD-CGTR-SETT-UDOT-BZ13,Бульдозер колесный №3809,11-RUD-CGTR-SETT-UDOT-BLDZ,,2021-01-04,2030-01-01,0,component,15000.0
4096,Олимпиадинский ГОК,E05_01,Бульдозеры колесные,no_data,no_data,960002668,0,no_data,16,Бульдозер К-702МБА,1.0,ДВС,Двигатель внутр.сгорания №LO672867,100000056461,11-RUD-CGTR-SETT-UDOT-BZ14,Бульдозер колесный №3811,11-RUD-CGTR-SETT-UDOT-BLDZ,,2021-01-28,2030-01-01,0,component,15000.0
4100,Олимпиадинский ГОК,E05_01,Бульдозеры колесные,no_data,no_data,960002668,0,no_data,16,Бульдозер К-702МБА,1.0,ДВС,Двигатель внутр.сгорания №LO668809,100000056467,11-RUD-CGTR-SETT-UDOT-BZ16,Бульдозер колесный №3813,11-RUD-CGTR-SETT-UDOT-BLDZ,,2021-08-01,2030-01-01,0,component,15000.0
4104,Олимпиадинский ГОК,E05_01,Бульдозеры колесные,no_data,no_data,960010739,0,no_data,75,Специальн машина К-703МА,1.0,ДВС,Двигатель внутр.сгорания №АО384381,100000056458,11-RUD-CGTR-SETT-UDOT-BZ18,Специальная машина №3815,11-RUD-CGTR-SETT-UDOT-BLDZ,,2021-07-01,2030-01-01,0,component,15000.0
4108,Олимпиадинский ГОК,E05_01,Бульдозеры колесные,no_data,no_data,960002668,0,no_data,16,Бульдозер К-702МБА,1.0,ДВС,Двигатель внутр.сгорания №0578137,100000045136,11-RUD-CGTR-SETT-UDOT-BZ19,Бульдозер колесный №801,11-RUD-CGTR-SETT-UDOT-BLDZ,,2015-11-25,2030-01-01,0,component,15000.0
4116,Олимпиадинский ГОК,E05_01,Бульдозеры колесные,no_data,no_data,960002668,0,no_data,75,Специальн машина К-703МА,1.0,ДВС,Двигатель внутр.сгорания №F0573041,100000045156,11-RUD-CGTR-SETT-UDOT-BZ21,Специальная машина №803,11-RUD-CGTR-SETT-UDOT-BLDZ,,2017-02-27,2030-01-01,0,component,15000.0
4123,Олимпиадинский ГОК,E05_01,Бульдозеры колесные,no_data,no_data,960002668,0,no_data,16,Бульдозер К-702МБА,1.0,ДВС,Двигатель внутр.сгорания ЯМЗ-238НД3,100000077447,11-RUD-CGTR-SETT-UDOT-BZ22,Бульдозер колесный №805,11-RUD-CGTR-SETT-UDOT-BLDZ,,2021-06-07,2030-01-01,0,component,15000.0
4126,Олимпиадинский ГОК,E05_01,Бульдозеры колесные,no_data,no_data,960002668,0,no_data,16,Бульдозер К-702МБА,1.0,ДВС,Двигатель внутр.сгорания №0574249,100000045133,11-RUD-CGTR-SETT-UDOT-BZ23,Бульдозер колесный №806,11-RUD-CGTR-SETT-UDOT-BLDZ,,2015-11-25,2030-01-01,0,component,15000.0
4131,Олимпиадинский ГОК,E05_01,Бульдозеры колесные,no_data,no_data,960002668,0,no_data,16,Бульдозер К-702МБА,1.0,ДВС,Двигатель внутр.сгорания №Н0611984,100000045139,11-RUD-CGTR-SETT-UDOT-BZ24,Бульдозер колесный №807,11-RUD-CGTR-SETT-UDOT-BLDZ,,2017-07-01,2030-01-01,0,component,15000.0
4136,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960010748,0,no_data,116,Экскаватор-погрузчик TLB 825,1.0,ДВС,Двигатель внутр.сгорания,100000039680,11-RUD-CGTR-SETT-UDOT-EX01,Экскаватор-погрузчик №3611,11-RUD-CGTR-SETT-UDOT-EXCV,,2019-12-02,2030-01-01,0,component,15000.0
4142,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,S01,Узлы. ДВС,960010749,0,no_data,113,Экскаватор гидравл. WX 200,1.0,ДВС,Двигатель внутр.сгорания №G0031048,100000039715,11-RUD-CGTR-SETT-UDOT-EX02,Экскаватор гидравлический №602,11-RUD-CGTR-SETT-UDOT-EXCV,,2017-04-23,2030-01-01,0,component,15000.0
4150,Олимпиадинский ГОК,E06_01,Автогрейдеры,no_data,no_data,960003585,0,no_data,5,Автогрейдер 24M,1.0,ДВС,Двигатель внутр.сгорания №TXH05061,100000045187,11-RUD-CGTR-SETT-UDOT-OS04,Автогрейдер №24,11-RUD-CGTR-SETT-UDOT-ODRS,,2015-03-26,2030-01-01,0,component,15000.0
4157,Олимпиадинский ГОК,E06_01,Автогрейдеры,no_data,no_data,960010751,0,no_data,9,Автогрейдер GD825A-2,1.0,ДВС,Двигатель внутр.сгорания №40835,100000045194,11-RUD-CGTR-SETT-UDOT-OS05,Автогрейдер №25,11-RUD-CGTR-SETT-UDOT-ODRS,,2013-08-03,2030-01-01,0,component,15000.0
4164,Олимпиадинский ГОК,E06_01,Автогрейдеры,no_data,no_data,960010751,0,no_data,9,Автогрейдер GD825A-2,1.0,ДВС,Двигатель внутр.сгорания №40413,100000045190,11-RUD-CGTR-SETT-UDOT-OS06,Автогрейдер №26,11-RUD-CGTR-SETT-UDOT-ODRS,,2014-03-23,2030-01-01,0,component,15000.0
4168,Олимпиадинский ГОК,E06_01,Автогрейдеры,no_data,no_data,960010710,0,no_data,7,Автогрейдер ДЗ-98,1.0,ДВС,Двигатель внутр.сгорания №К0652939,100000045167,11-RUD-CGTR-SETT-UDOT-OS07,Автогрейдер №3705,11-RUD-CGTR-SETT-UDOT-ODRS,,2019-07-31,2030-01-01,0,component,15000.0
4172,Олимпиадинский ГОК,E06_01,Автогрейдеры,no_data,no_data,960010710,0,no_data,7,Автогрейдер ДЗ-98,1.0,ДВС,Двигатель внутр.сгорания №К0652940,100000045170,11-RUD-CGTR-SETT-UDOT-OS08,Автогрейдер №3707,11-RUD-CGTR-SETT-UDOT-ODRS,,2019-07-31,2030-01-01,0,component,15000.0
4176,Олимпиадинский ГОК,E06_01,Автогрейдеры,no_data,no_data,960003585,0,no_data,5,Автогрейдер 24M,1.0,ДВС,Двигатель внутр.сгорания №TXH05939,100000056494,11-RUD-CGTR-SETT-UDOT-OS09,Автогрейдер №3710,11-RUD-CGTR-SETT-UDOT-ODRS,,2020-12-25,2030-01-01,0,component,15000.0
4181,Олимпиадинский ГОК,E06_01,Автогрейдеры,no_data,no_data,960002462,0,no_data,1,Автогрейдер 160AWD,1.0,ДВС,Двигатель внутр.сгорания №TXD24542,100000056487,11-RUD-CGTR-SETT-UDOT-OS10,Автогрейдер №3706,11-RUD-CGTR-SETT-UDOT-ODRS,,2021-02-10,2030-01-01,0,component,15000.0
4186,Олимпиадинский ГОК,E06_01,Автогрейдеры,no_data,no_data,960002462,0,no_data,1,Автогрейдер 160AWD,1.0,ДВС,Двигатель внутр.сгорания №TXD24543,100000056489,11-RUD-CGTR-SETT-UDOT-OS11,Автогрейдер №3708,11-RUD-CGTR-SETT-UDOT-ODRS,,2021-02-17,2030-01-01,0,component,15000.0
4190,Олимпиадинский ГОК,E06_01,Автогрейдеры,no_data,no_data,960002462,0,no_data,1,Автогрейдер 160AWD,1.0,ДВС,Двигатель внутр.сгорания №TXD24588,100000056491,11-RUD-CGTR-SETT-UDOT-OS12,Автогрейдер №3709,11-RUD-CGTR-SETT-UDOT-ODRS,,2021-02-13,2030-01-01,0,component,15000.0
4196,Олимпиадинский ГОК,E06_01,Автогрейдеры,no_data,no_data,960002462,0,no_data,2,Автогрейдер 160M,1.0,ДВС,Двигатель внутр.сгорания №TXD15621,100000045200,11-RUD-CGTR-SETT-UDOT-OS14,Автогрейдер №702,11-RUD-CGTR-SETT-UDOT-ODRS,,2017-12-05,2030-01-01,0,component,15000.0
4201,Олимпиадинский ГОК,E06_01,Автогрейдеры,S01,Узлы. ДВС,960002462,0,no_data,2,Автогрейдер 160M,1.0,ДВС,Двигатель внутр.сгорания №TXD15576,100000045203,11-RUD-CGTR-SETT-UDOT-OS15,Автогрейдер №703,11-RUD-CGTR-SETT-UDOT-ODRS,,2017-12-13,2030-01-01,0,component,15000.0
4205,Олимпиадинский ГОК,E06_01,Автогрейдеры,S01,Узлы. ДВС,960003585,0,no_data,5,Автогрейдер 24M,1.0,ДВС,Двигатель внутр.сгорания №TXH06717,100000045207,11-RUD-CGTR-SETT-UDOT-OS16,Автогрейдер №704,11-RUD-CGTR-SETT-UDOT-ODRS,,2017-12-30,2030-01-01,0,component,15000.0
4211,Олимпиадинский ГОК,E06_01,Автогрейдеры,no_data,no_data,960002668,0,no_data,7,Автогрейдер ДЗ-98,1.0,ДВС,Двигатель внутр.сгорания №01901214,100000045210,11-RUD-CGTR-SETT-UDOT-OS17,Автогрейдер №3714,11-RUD-CGTR-SETT-UDOT-ODRS,,2015-10-31,2030-01-01,0,component,15000.0
4215,Олимпиадинский ГОК,E05_01,Бульдозеры колесные,no_data,no_data,960002668,0,no_data,16,Бульдозер К-702МБА,1.0,ДВС,Двигатель внутр.сгорания №ВО438724,100000045113,11-RUD-CGTR-SETT-UDST-BZ04,Бульдозер колесный №16,11-RUD-CGTR-SETT-UDST-BLDZ,,2011-10-30,2030-01-01,0,component,15000.0
4221,Олимпиадинский ГОК,E05_01,Бульдозеры колесные,no_data,no_data,960010739,0,no_data,16,Бульдозер К-702МБА,1.0,ДВС,Двигатель внутр.сгорания,100000044939,11-RUD-CGTR-SETT-UDST-BZ06,Бульдозер колесный №804,11-RUD-CGTR-SETT-UDST-BLDZ,,2019-08-01,2030-01-01,0,component,15000.0
4224,Олимпиадинский ГОК,E05_01,Бульдозеры колесные,no_data,no_data,960002668,0,no_data,16,Бульдозер К-702МБА,1.0,ДВС,Двигатель внутр.сгорания №Н0611472,100000044949,11-RUD-CGTR-SETT-UDST-BZ08,Бульдозер колесный №3817,11-RUD-CGTR-SETT-UDST-BLDZ,,2017-09-01,2030-01-01,0,component,15000.0
4228,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960010748,0,no_data,116,Экскаватор-погрузчик TLB 825,1.0,ДВС,Двигатель внутр.сгорания №U636741B,100000039714,11-RUD-CGTR-SETT-UDST-EX01,Экскаватор-погрузчик №603,11-RUD-CGTR-SETT-UDST-EXCV,,2017-10-01,2030-01-01,0,component,15000.0
4237,Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960010717,0,no_data,38,Машина многоцел МКСМ,1.0,ДВС,Двигатель внутр.сгорания №1061417015070,100000044046,11-RUD-CGTR-SETT-UDST-LF02,Машина многоцелевая №3901,11-RUD-CGTR-SETT-UDST-LIFT,,2018-09-12,2030-01-01,0,component,15000.0
4241,Олимпиадинский ГОК,E06_01,Автогрейдеры,S01,Узлы. ДВС,960010730,0,no_data,6,Автогрейдер ГС-25,1.0,ДВС,Двигатель внутр.сгорания №80260175,100000045100,11-RUD-CGTR-SETT-UDST-OS03,Автогрейдер №21,11-RUD-CGTR-SETT-UDST-ODRS,,2008-08-07,2030-01-01,0,component,15000.0
4248,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960010753,0,no_data,105,Экскаватор гидравл. Liebherr R974,1.0,ДВС,Двигатель внутр.сгорания №C18.14.90016AT,100000096692,11-RUD-UOUS-EX01,Экскаватор гидравлический №505,11-RUD-UOUS-EXCV,,2021-12-16,2030-01-01,0,component,15000.0
4251,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960010753,0,no_data,105,Экскаватор гидравл. Liebherr R974,1.0,ДВС,Двигатель внутр.сгорания №2017140267,100000039689,11-RUD-UOUS-EX02,Экскаватор гидравлический №506,11-RUD-UOUS-EXCV,,2021-01-01,2030-01-01,0,component,15000.0
4483,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960010755,0,no_data,123,Экскаваторы PC3000-6,1.0,ДВС,Двигатель внутр.сгорания,100000053090,11-RUD-VOST-UGVS-P601,Экскаватор гидравлический №501,11-RUD-VOST-UGVS-PC36,,2008-02-19,2030-01-01,0,component,15000.0
4488,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960010718,0,no_data,121,Экскаваторы PC1250-7,1.0,ДВС,Двигатель внутр.сгорания,100000039709,11-RUD-VOST-UGVS-P701,Экскаватор гидравлический №04,11-RUD-VOST-UGVS-PC17,,2007-12-12,2030-01-01,0,component,15000.0
